source,metaedge,target
Gene::7474,GpBP,Biological_Process::GO:0071277
Gene::25861,GiG,Gene::57689
Gene::1742,Gr>G,Gene::55327
Anatomy::UBERON:0000991,AeG,Gene::330
Anatomy::UBERON:0002369,AuG,Gene::6142
Gene::3458,GpBP,Biological_Process::GO:0048304
Anatomy::UBERON:0001896,AeG,Gene::64746
Compound::DB00879,CcSE,Side_Effect::C0022672
Gene::8318,GpBP,Biological_Process::GO:0006271
Disease::DOID:10283,DaG,Gene::23186
Gene::7316,GiG,Gene::83892
Anatomy::UBERON:0001296,AuG,Gene::79184
Anatomy::UBERON:0000043,AeG,Gene::23633
Anatomy::UBERON:0000948,AdG,Gene::93081
Compound::DB01234,CdG,Gene::9915
Gene::51764,GpPW,Pathway::PC7_1535
Gene::56848,GcG,Gene::29948
Anatomy::UBERON:0000474,AeG,Gene::8367
Anatomy::UBERON:0001911,AeG,Gene::54995
Anatomy::UBERON:0003126,AuG,Gene::65009
Anatomy::UBERON:0002240,AdG,Gene::55753
Gene::54876,GcG,Gene::127933
Gene::163183,GpBP,Biological_Process::GO:0043146
Compound::DB00338,CcSE,Side_Effect::C0857093
Gene::7316,GiG,Gene::55740
Compound::DB00433,CcSE,Side_Effect::C0221152
Anatomy::UBERON:0002037,AeG,Gene::55728
Compound::DB00564,CcSE,Side_Effect::C3160771
Anatomy::UBERON:0000473,AeG,Gene::100533183
Anatomy::UBERON:0000178,AdG,Gene::5082
Anatomy::UBERON:0001044,AdG,Gene::10174
Anatomy::UBERON:0001016,AeG,Gene::9831
Anatomy::UBERON:0000948,AdG,Gene::147741
Disease::DOID:14227,DuG,Gene::387601
Anatomy::UBERON:0000007,AdG,Gene::4712
Gene::7316,GiG,Gene::9618
Anatomy::UBERON:0000057,AuG,Gene::4232
Gene::8648,GcG,Gene::6872
Anatomy::UBERON:0000473,AuG,Gene::10495
Gene::1080,GiG,Gene::3301
Gene::7357,Gr>G,Gene::28977
Compound::DB08860,CdG,Gene::51106
Gene::7316,GiG,Gene::79720
Gene::7494,Gr>G,Gene::10505
Anatomy::UBERON:0000473,AuG,Gene::29949
Anatomy::UBERON:0002107,AdG,Gene::79823
Compound::DB01396,CdG,Gene::3206
Anatomy::UBERON:0000473,AuG,Gene::978
Gene::148223,GcG,Gene::53615
Gene::5321,GpPW,Pathway::PC7_1560
Compound::DB00445,CuG,Gene::23635
Disease::DOID:10283,DaG,Gene::51163
Gene::7057,GpBP,Biological_Process::GO:0032026
Anatomy::UBERON:0000473,AuG,Gene::83449
Anatomy::UBERON:0002369,AdG,Gene::23140
Anatomy::UBERON:0001675,AeG,Gene::27131
Gene::391104,GpBP,Biological_Process::GO:0031018
Gene::408,GiG,Gene::1234
Gene::3265,GiG,Gene::10125
Anatomy::UBERON:0002371,AdG,Gene::55131
Anatomy::UBERON:0001295,AdG,Gene::2947
Anatomy::UBERON:0000033,AeG,Gene::4931
Gene::8802,GpMF,Molecular_Function::GO:0016878
Anatomy::UBERON:0000955,AuG,Gene::100500938
Anatomy::UBERON:0002369,AeG,Gene::146760
Anatomy::UBERON:0001895,AeG,Gene::2020
Gene::84678,Gr>G,Gene::51742
Anatomy::UBERON:0002107,AdG,Gene::246269
Anatomy::UBERON:0000955,AuG,Gene::126
Compound::DB01092,CdG,Gene::644
Anatomy::UBERON:0001013,AeG,Gene::5631
Gene::3228,GcG,Gene::55505
Compound::DB00445,CuG,Gene::10123
Anatomy::UBERON:0002368,AeG,Gene::1767
Gene::50808,GpBP,Biological_Process::GO:0009188
Anatomy::UBERON:0000057,AuG,Gene::285195
Gene::25936,GpCC,Cellular_Component::GO:0000444
Gene::1806,GpBP,Biological_Process::GO:0006208
Gene::4188,GiG,Gene::164127
Gene::91754,GpPW,Pathway::PC7_1538
Gene::3688,GpPW,Pathway::PC7_1698
Anatomy::UBERON:0000991,AeG,Gene::7517
Gene::1054,Gr>G,Gene::439921
Anatomy::UBERON:0001017,AeG,Gene::3945
Anatomy::UBERON:0002030,AuG,Gene::9425
Anatomy::UBERON:0002082,AdG,Gene::56829
Anatomy::UBERON:0002107,AdG,Gene::55588
Gene::10621,GiG,Gene::171568
Disease::DOID:9352,DaG,Gene::489
Compound::DB00188,CuG,Gene::3337
Gene::383,Gr>G,Gene::9477
Anatomy::UBERON:0000948,AuG,Gene::81034
Gene::3309,GiG,Gene::5685
Anatomy::UBERON:0000948,AeG,Gene::33
Gene::8425,GpMF,Molecular_Function::GO:0050431
Anatomy::UBERON:0001675,AdG,Gene::8241
Anatomy::UBERON:0000057,AuG,Gene::501
Anatomy::UBERON:0001896,AeG,Gene::51170
Gene::55165,Gr>G,Gene::9493
Anatomy::UBERON:0000473,AeG,Gene::728656
Anatomy::UBERON:0000997,AdG,Gene::10278
Anatomy::UBERON:0000473,AuG,Gene::255104
Compound::DB01204,CdG,Gene::10525
Gene::6635,GpCC,Cellular_Component::GO:0005683
Gene::7316,GiG,Gene::55450
Anatomy::UBERON:0002369,AdG,Gene::80153
Anatomy::UBERON:0002037,AeG,Gene::84444
Gene::10168,GcG,Gene::9371
Compound::DB00523,CcSE,Side_Effect::C0004930
Anatomy::UBERON:0000992,AuG,Gene::4651
Gene::1879,Gr>G,Gene::9770
Anatomy::UBERON:0002037,AdG,Gene::120224
Anatomy::UBERON:0000002,AuG,Gene::1457
Anatomy::UBERON:0001896,AeG,Gene::9631
Anatomy::UBERON:0000178,AdG,Gene::6236
Anatomy::UBERON:0000007,AdG,Gene::54997
Gene::85459,GcG,Gene::56126
Anatomy::UBERON:0002048,AeG,Gene::10025
Anatomy::UBERON:0002037,AeG,Gene::55521
Gene::1958,GiG,Gene::25959
Gene::91392,GcG,Gene::10401
Anatomy::UBERON:0002369,AdG,Gene::114088
Gene::4811,GiG,Gene::22795
Disease::DOID:219,DuG,Gene::26993
Anatomy::UBERON:0000948,AdG,Gene::137362
Disease::DOID:7693,DuG,Gene::9322
Gene::6943,GcG,Gene::5713
Compound::DB00433,CcSE,Side_Effect::C0751564
Gene::717,Gr>G,Gene::716
Gene::351,GiG,Gene::2670
Gene::729230,GpBP,Biological_Process::GO:0090265
Gene::8480,Gr>G,Gene::348995
Gene::7430,GpBP,Biological_Process::GO:0051642
Compound::DB01092,CdG,Gene::27336
Compound::DB00541,CuG,Gene::55379
Anatomy::UBERON:0000029,AuG,Gene::286133
Anatomy::UBERON:0000948,AdG,Gene::815
Gene::56126,GcG,Gene::22880
Gene::23411,GpBP,Biological_Process::GO:0033034
Anatomy::UBERON:0000057,AuG,Gene::8690
Anatomy::UBERON:0001896,AdG,Gene::4642
Anatomy::UBERON:0000473,AuG,Gene::1840
Anatomy::UBERON:0000473,AuG,Gene::84720
Gene::9246,Gr>G,Gene::4191
Gene::4851,GpPW,Pathway::PC7_7472
Gene::581,GpBP,Biological_Process::GO:1902686
Gene::1576,GpMF,Molecular_Function::GO:0004342
Gene::4830,GpBP,Biological_Process::GO:0046132
Gene::5728,Gr>G,Gene::80742
Gene::10168,GcG,Gene::130940
Gene::8091,GpBP,Biological_Process::GO:0070383
Anatomy::UBERON:0001235,AuG,Gene::10276
Gene::7316,GiG,Gene::23426
Gene::1389,Gr>G,Gene::54785
Gene::54472,Gr>G,Gene::1967
Compound::DB06268,CcSE,Side_Effect::C0919625
Anatomy::UBERON:0000991,AeG,Gene::3166
Anatomy::UBERON:0000473,AuG,Gene::54455
Anatomy::UBERON:0001013,AuG,Gene::51002
Anatomy::UBERON:0001235,AuG,Gene::285464
Gene::23483,Gr>G,Gene::6888
Anatomy::UBERON:0000948,AdG,Gene::9464
Anatomy::UBERON:0000473,AeG,Gene::8174
Gene::4851,GpPW,Pathway::PC7_5789
Disease::DOID:2994,DlA,Anatomy::UBERON:0001492
Disease::DOID:219,DdG,Gene::7386
Anatomy::UBERON:0001044,AdG,Gene::3965
Pharmacologic_Class::N0000175729,PCiC,Compound::DB01577
Anatomy::UBERON:0002037,AeG,Gene::23347
Anatomy::UBERON:0001044,AdG,Gene::7090
Gene::4851,GpBP,Biological_Process::GO:2000826
Anatomy::UBERON:0002107,AuG,Gene::54682
Gene::7316,GiG,Gene::1906
Gene::9123,Gr>G,Gene::7388
Gene::7316,GiG,Gene::23677
Gene::23122,GpBP,Biological_Process::GO:0051497
Anatomy::UBERON:0002369,AuG,Gene::79365
Anatomy::UBERON:0002368,AeG,Gene::425054
Gene::4110,GiG,Gene::55619
Anatomy::UBERON:0002037,AuG,Gene::92255
Gene::23493,GpBP,Biological_Process::GO:0014888
Gene::351,GiG,Gene::5533
Anatomy::UBERON:0002107,AdG,Gene::6403
Anatomy::UBERON:0000948,AdG,Gene::147372
Gene::51343,GiG,Gene::246184
Gene::9695,GpBP,Biological_Process::GO:0006013
Anatomy::UBERON:0001013,AeG,Gene::285282
Gene::4211,GiG,Gene::5089
Gene::7316,GiG,Gene::57402
Gene::5629,GpBP,Biological_Process::GO:0021681
Gene::5728,Gr>G,Gene::1452
Anatomy::UBERON:0000057,AuG,Gene::7846
Anatomy::UBERON:0001013,AuG,Gene::4355
Anatomy::UBERON:0002037,AeG,Gene::25878
Anatomy::UBERON:0002046,AeG,Gene::7454
Gene::25803,Gr>G,Gene::475
Anatomy::UBERON:0000955,AuG,Gene::2797
Gene::1854,Gr>G,Gene::93594
Anatomy::UBERON:0000991,AeG,Gene::118788
Anatomy::UBERON:0001044,AdG,Gene::83877
Disease::DOID:11054,DaG,Gene::10979
Anatomy::UBERON:0002046,AeG,Gene::92703
Gene::53343,Gr>G,Gene::9914
Gene::5979,GpBP,Biological_Process::GO:0048541
Anatomy::UBERON:0000991,AeG,Gene::353174
Anatomy::UBERON:0000955,AdG,Gene::7803
Anatomy::UBERON:0002107,AeG,Gene::23398
Compound::DB00570,CuG,Gene::81565
Anatomy::UBERON:0000045,AeG,Gene::6051
Anatomy::UBERON:0001013,AuG,Gene::23705
Gene::7040,GpBP,Biological_Process::GO:0010936
Gene::4482,Gr>G,Gene::2551
Anatomy::UBERON:0001013,AuG,Gene::1573
Compound::DB00734,CcSE,Side_Effect::C0028949
Anatomy::UBERON:0001855,AeG,Gene::7399
Gene::126375,GcG,Gene::8874
Anatomy::UBERON:0001235,AuG,Gene::1520
Anatomy::UBERON:0002046,AeG,Gene::734
Compound::DB00734,CbG,Gene::1816
Anatomy::UBERON:0000165,AeG,Gene::5083
Gene::770,GcG,Gene::390212
Gene::652,GiG,Gene::658
Anatomy::UBERON:0000473,AuG,Gene::79666
Anatomy::UBERON:0000473,AeG,Gene::64151
Anatomy::UBERON:0002082,AdG,Gene::147184
Anatomy::UBERON:0000948,AdG,Gene::255104
Anatomy::UBERON:0000045,AeG,Gene::2181
Anatomy::UBERON:0002367,AeG,Gene::171392
Anatomy::UBERON:0001017,AeG,Gene::124976
Gene::84467,GcG,Gene::26580
Compound::DB00319,CrC,Compound::DB00485
Gene::3458,GpBP,Biological_Process::GO:0045348
Disease::DOID:10763,DaG,Gene::86614
Compound::DB00541,CuG,Gene::5516
Compound::DB01024,CuG,Gene::5473
Anatomy::UBERON:0001235,AuG,Gene::65003
Gene::84152,GpMF,Molecular_Function::GO:0004865
Disease::DOID:10763,DaG,Gene::10948
Anatomy::UBERON:0000991,AeG,Gene::5268
Gene::2149,GpBP,Biological_Process::GO:0060155
Gene::2002,GiG,Gene::1432
Gene::6506,GpBP,Biological_Process::GO:0051938
Gene::7321,GiG,Gene::10293
Anatomy::UBERON:0000955,AdG,Gene::23353
Compound::DB00230,CcSE,Side_Effect::C0158570
Gene::351,GiG,Gene::123920
Gene::64834,GpBP,Biological_Process::GO:0042761
Gene::7316,GiG,Gene::22808
Anatomy::UBERON:0002369,AuG,Gene::4736
Gene::2207,GpPW,Pathway::PC7_6510
Anatomy::UBERON:0000991,AeG,Gene::6324
Disease::DOID:5419,DdG,Gene::3021
Anatomy::UBERON:0000991,AeG,Gene::81926
Anatomy::UBERON:0000165,AeG,Gene::375519
Disease::DOID:219,DuG,Gene::79902
Gene::4851,GpBP,Biological_Process::GO:0035886
Anatomy::UBERON:0000473,AuG,Gene::64577
Anatomy::UBERON:0002369,AeG,Gene::3547
Gene::4704,GiG,Gene::4729
Anatomy::UBERON:0002037,AuG,Gene::4501
Compound::DB00481,CuG,Gene::283232
Compound::DB00882,CcSE,Side_Effect::C0003950
Anatomy::UBERON:0002082,AdG,Gene::55974
Disease::DOID:2986,DuG,Gene::3148
Gene::6613,GiG,Gene::23212
Gene::7157,GpBP,Biological_Process::GO:0002931
Anatomy::UBERON:0002037,AdG,Gene::153
Anatomy::UBERON:0000020,AeG,Gene::1409
Disease::DOID:0050156,DdG,Gene::4927
Gene::4171,GiG,Gene::4172
Gene::7316,GiG,Gene::79760
Anatomy::UBERON:0000007,AdG,Gene::114883
Gene::7574,GcG,Gene::200312
Compound::DB01396,CuG,Gene::8780
Anatomy::UBERON:0000473,AuG,Gene::9344
Gene::7316,GiG,Gene::25923
Anatomy::UBERON:0001295,AuG,Gene::54780
Compound::DB00130,CrC,Compound::DB00125
Compound::DB06616,CbG,Gene::80122
Compound::DB01268,CcSE,Side_Effect::C0860967
Gene::28960,Gr>G,Gene::10781
Anatomy::UBERON:0000948,AuG,Gene::5366
Anatomy::UBERON:0001044,AuG,Gene::8140
Anatomy::UBERON:0000007,AdG,Gene::2296
Gene::10385,GcG,Gene::5450
Anatomy::UBERON:0000057,AuG,Gene::3241
Gene::4057,GpBP,Biological_Process::GO:0002227
Anatomy::UBERON:0002082,AdG,Gene::54442
Gene::2274,Gr>G,Gene::7874
Gene::79053,GcG,Gene::445372
Gene::4629,GpBP,Biological_Process::GO:0030240
Anatomy::UBERON:0001723,AeG,Gene::182
Gene::6390,Gr>G,Gene::6392
Anatomy::UBERON:0002369,AdG,Gene::10420
Anatomy::UBERON:0002369,AdG,Gene::284467
Anatomy::UBERON:0000473,AeG,Gene::729238
Gene::1454,Gr>G,Gene::113791
Anatomy::UBERON:0002369,AdG,Gene::2644
Gene::8837,Gr>G,Gene::56993
Gene::5159,GpBP,Biological_Process::GO:0055003
Anatomy::UBERON:0002369,AeG,Gene::137835
Anatomy::UBERON:0000955,AeG,Gene::79683
Gene::6310,GiG,Gene::79870
Anatomy::UBERON:0002369,AuG,Gene::6657
Gene::7040,GpBP,Biological_Process::GO:0019054
Anatomy::UBERON:0000473,AeG,Gene::389289
Gene::5930,Gr>G,Gene::54953
Anatomy::UBERON:0000045,AeG,Gene::9362
Disease::DOID:2394,DrD,Disease::DOID:13223
Compound::DB04865,CuG,Gene::10906
Compound::DB01118,CcSE,Side_Effect::C0549493
Gene::5523,Gr>G,Gene::4285
Anatomy::UBERON:0000473,AeG,Gene::151295
Gene::164,GpBP,Biological_Process::GO:0031343
Compound::DB00443,CrC,Compound::DB01234
Gene::64963,GpMF,Molecular_Function::GO:0048027
Anatomy::UBERON:0000996,AeG,Gene::55761
Gene::10718,GpBP,Biological_Process::GO:0021842
Anatomy::UBERON:0001016,AeG,Gene::112840
Anatomy::UBERON:0002369,AuG,Gene::27065
Disease::DOID:10283,DaG,Gene::8644
Gene::50614,GcG,Gene::283383
Gene::1879,Gr>G,Gene::8636
Anatomy::UBERON:0001744,AeG,Gene::201305
Anatomy::UBERON:0001296,AuG,Gene::116985
Disease::DOID:332,DdG,Gene::84920
Anatomy::UBERON:0000057,AuG,Gene::84817
Gene::4928,GpMF,Molecular_Function::GO:0005487
Gene::5076,GpBP,Biological_Process::GO:2000627
Anatomy::UBERON:0000948,AdG,Gene::7356
Gene::808,GpPW,Pathway::PC7_1529
Gene::9475,GpBP,Biological_Process::GO:0046607
Disease::DOID:1793,DdG,Gene::4774
Gene::390205,GcG,Gene::22822
Anatomy::UBERON:0002367,AeG,Gene::4155
Gene::55278,Gr>G,Gene::71
Anatomy::UBERON:0000473,AuG,Gene::353299
Anatomy::UBERON:0000007,AuG,Gene::27316
Anatomy::UBERON:0000033,AeG,Gene::8492
Gene::9123,Gr>G,Gene::50618
Gene::1268,GpBP,Biological_Process::GO:0031999
Gene::3400,GcG,Gene::392
Gene::8322,GpBP,Biological_Process::GO:0061299
Anatomy::UBERON:0002369,AeG,Gene::152789
Gene::23066,GcG,Gene::389084
Anatomy::UBERON:0001295,AuG,Gene::23371
Gene::358,GpBP,Biological_Process::GO:0015670
Gene::5610,GpBP,Biological_Process::GO:0033688
Anatomy::UBERON:0000045,AeG,Gene::2775
Anatomy::UBERON:0000057,AuG,Gene::57659
Anatomy::UBERON:0001235,AuG,Gene::55031
Anatomy::UBERON:0000955,AuG,Gene::374393
Gene::7316,GiG,Gene::51028
Compound::DB00669,CcSE,Side_Effect::C1328375
Anatomy::UBERON:0000473,AeG,Gene::9356
Anatomy::UBERON:0001235,AuG,Gene::80895
Compound::DB00443,CcSE,Side_Effect::C0577559
Anatomy::UBERON:0001723,AeG,Gene::1350
Anatomy::UBERON:0001013,AeG,Gene::50848
Compound::DB00469,CrC,Compound::DB00554
Disease::DOID:1793,DuG,Gene::6273
Anatomy::UBERON:0000991,AeG,Gene::6637
Gene::6733,GiG,Gene::10250
Gene::118460,GcG,Gene::93099
Anatomy::UBERON:0000043,AeG,Gene::64785
Pharmacologic_Class::N0000008217,PCiC,Compound::DB01167
Compound::DB01234,CcSE,Side_Effect::C0026846
Gene::23344,Gr>G,Gene::4313
Gene::6422,GpBP,Biological_Process::GO:0022601
Anatomy::UBERON:0002046,AuG,Gene::55116
Pharmacologic_Class::N0000185503,PCiC,Compound::DB08816
Compound::DB06268,CcSE,Side_Effect::C0037578
Anatomy::UBERON:0002369,AeG,Gene::3189
Disease::DOID:8850,DlA,Anatomy::UBERON:0001831
Anatomy::UBERON:0000948,AeG,Gene::84433
Gene::351,GiG,Gene::5524
Gene::351,GiG,Gene::131118
Gene::186,GcG,Gene::6615
Compound::DB00882,CcSE,Side_Effect::C0151584
Compound::DB00443,CuG,Gene::10318
Gene::7316,GiG,Gene::55035
Anatomy::UBERON:0000473,AuG,Gene::3903
Gene::120892,GpBP,Biological_Process::GO:1903748
Gene::9924,Gr>G,Gene::64787
Anatomy::UBERON:0000473,AeG,Gene::883
Gene::8738,Gr>G,Gene::27315
Anatomy::UBERON:0002082,AdG,Gene::367
Anatomy::UBERON:0000997,AdG,Gene::91452
Anatomy::UBERON:0003126,AuG,Gene::1523
Anatomy::UBERON:0001296,AuG,Gene::114928
Anatomy::UBERON:0000057,AuG,Gene::6305
Anatomy::UBERON:0002369,AdG,Gene::126321
Disease::DOID:2394,DaG,Gene::29086
Disease::DOID:3393,DaG,Gene::846
Anatomy::UBERON:0001675,AuG,Gene::9748
Gene::7040,GpBP,Biological_Process::GO:0044068
Gene::808,GpBP,Biological_Process::GO:0010522
Gene::3202,Gr>G,Gene::51290
Gene::10398,GcG,Gene::6201
Gene::7353,GiG,Gene::137886
Gene::5498,Gr>G,Gene::166
Gene::392390,GcG,Gene::79803
Gene::4854,GiG,Gene::171558
Gene::351,GiG,Gene::64853
Anatomy::UBERON:0002107,AdG,Gene::114805
Anatomy::UBERON:0002367,AuG,Gene::2548
Gene::7316,GiG,Gene::151516
Gene::1875,Gr>G,Gene::10073
Anatomy::UBERON:0000955,AuG,Gene::55224
Gene::7316,GiG,Gene::81552
Anatomy::UBERON:0000955,AeG,Gene::284348
Gene::9693,GpBP,Biological_Process::GO:0030033
Gene::159296,Gr>G,Gene::55227
Anatomy::UBERON:0000474,AeG,Gene::1406
Gene::3446,Gr>G,Gene::684
Gene::10533,Gr>G,Gene::5936
Anatomy::UBERON:0000473,AuG,Gene::117177
Gene::7316,GiG,Gene::387882
Anatomy::UBERON:0002030,AuG,Gene::23411
Disease::DOID:1115,DpS,Symptom::D009437
Disease::DOID:9970,DpS,Symptom::D001835
Anatomy::UBERON:0002030,AdG,Gene::4728
Gene::26585,GpBP,Biological_Process::GO:1903011
Disease::DOID:7148,DdG,Gene::5434
Compound::DB00445,CdG,Gene::1027
Compound::DB00154,CdG,Gene::533
Compound::DB00643,CdG,Gene::51324
Compound::DB00476,CcSE,Side_Effect::C1696943
Anatomy::UBERON:0001295,AeG,Gene::55088
Gene::3476,GiG,Gene::7203
Gene::7849,Gr>G,Gene::51067
Anatomy::UBERON:0000948,AdG,Gene::2981
Anatomy::UBERON:0000991,AeG,Gene::91603
Compound::DB00536,CbG,Gene::123096
Anatomy::UBERON:0002369,AuG,Gene::57139
Compound::DB00814,CcSE,Side_Effect::C0853926
Anatomy::UBERON:0000474,AeG,Gene::79849
Anatomy::UBERON:0000955,AdG,Gene::23760
Gene::213,GiG,Gene::8029
Anatomy::UBERON:0001295,AeG,Gene::2639
Gene::7316,GiG,Gene::84181
Disease::DOID:5419,DdG,Gene::441250
Gene::6152,GpBP,Biological_Process::GO:0042273
Disease::DOID:1909,DuG,Gene::3460
Disease::DOID:2531,DaG,Gene::4599
Anatomy::UBERON:0000991,AeG,Gene::2646
Anatomy::UBERON:0002107,AdG,Gene::10018
Anatomy::UBERON:0001895,AeG,Gene::29944
Compound::DB00428,CcSE,Side_Effect::C0001126
Anatomy::UBERON:0002107,AdG,Gene::10563
Anatomy::UBERON:0000473,AuG,Gene::5137
Compound::DB01234,CuG,Gene::4023
Gene::351,GiG,Gene::1600
Disease::DOID:1324,DpS,Symptom::D002100
Disease::DOID:8778,DuG,Gene::339122
Anatomy::UBERON:0002081,AdG,Gene::29965
Compound::DB01254,CdG,Gene::10383
Gene::51478,GpMF,Molecular_Function::GO:0016616
Compound::DB00882,CcSE,Side_Effect::C0423172
Gene::2302,Gr>G,Gene::80199
Gene::4629,GpBP,Biological_Process::GO:0045214
Gene::23411,Gr>G,Gene::56938
Anatomy::UBERON:0001235,AuG,Gene::55884
Gene::7040,GpBP,Biological_Process::GO:0010715
Disease::DOID:1686,DpS,Symptom::D012607
Compound::DB00443,CuG,Gene::12
Anatomy::UBERON:0002030,AdG,Gene::55740
Gene::10213,GiG,Gene::5705
Gene::26063,GpMF,Molecular_Function::GO:0019166
Anatomy::UBERON:0000955,AeG,Gene::9628
Anatomy::UBERON:0002030,AdG,Gene::80142
Gene::399473,GcG,Gene::51009
Gene::400950,GcG,Gene::55252
Gene::7316,GiG,Gene::65056
Anatomy::UBERON:0000955,AeG,Gene::6096
Anatomy::UBERON:0001017,AeG,Gene::3316
Gene::8454,GiG,Gene::140739
Anatomy::UBERON:0002369,AuG,Gene::90381
Gene::7692,GcG,Gene::30817
Gene::1123,Gr>G,Gene::9776
Anatomy::UBERON:0000955,AuG,Gene::114827
Gene::123872,GpBP,Biological_Process::GO:0003351
Anatomy::UBERON:0002369,AeG,Gene::9229
Anatomy::UBERON:0002082,AdG,Gene::2107
Anatomy::UBERON:0000955,AeG,Gene::79888
Gene::7316,GiG,Gene::8904
Gene::5590,Gr>G,Gene::4137
Gene::5585,Gr>G,Gene::51299
Gene::183,GpBP,Biological_Process::GO:0014820
Anatomy::UBERON:0000473,AuG,Gene::2358
Gene::3297,Gr>G,Gene::55127
Gene::2572,GpBP,Biological_Process::GO:0009449
Gene::5582,Gr>G,Gene::2908
Gene::166929,GpMF,Molecular_Function::GO:0033188
Anatomy::UBERON:0001013,AuG,Gene::5863
Anatomy::UBERON:0000057,AuG,Gene::5250
Gene::5457,GpBP,Biological_Process::GO:0050957
Gene::6009,Gr>G,Gene::64425
Gene::836,GpMF,Molecular_Function::GO:0016005
Disease::DOID:8893,DdG,Gene::57820
Gene::351,GiG,Gene::6919
Disease::DOID:8778,DuG,Gene::1284
Anatomy::UBERON:0001225,AdG,Gene::9354
Gene::358,GpBP,Biological_Process::GO:0060456
Compound::DB00877,CdG,Gene::9221
Gene::567,GpBP,Biological_Process::GO:0097421
Gene::1869,GpPW,Pathway::PC7_6918
Anatomy::UBERON:0000057,AuG,Gene::27018
Anatomy::UBERON:0002369,AuG,Gene::53833
Compound::DB01273,CuG,Gene::55023
Gene::7474,GpBP,Biological_Process::GO:0048021
Gene::1728,GpMF,Molecular_Function::GO:0004784
Compound::DB00882,CcSE,Side_Effect::C0151512
Anatomy::UBERON:0001235,AdG,Gene::23242
Anatomy::UBERON:0001235,AeG,Gene::7295
Gene::1236,GpBP,Biological_Process::GO:0002604
Gene::4046,Gr>G,Gene::513
Compound::DB00882,CcSE,Side_Effect::C0263386
Anatomy::UBERON:0002046,AeG,Gene::114825
Compound::DB00882,CcSE,Side_Effect::C3665346
Gene::581,GpBP,Biological_Process::GO:1903624
Anatomy::UBERON:0002369,AuG,Gene::51710
Anatomy::UBERON:0000178,AdG,Gene::25983
Gene::3125,GpCC,Cellular_Component::GO:0071556
Anatomy::UBERON:0000007,AuG,Gene::10140
Gene::351,GiG,Gene::51078
Compound::DB00882,CcSE,Side_Effect::C0014541
Anatomy::UBERON:0000473,AeG,Gene::4051
Gene::351,GiG,Gene::284273
Anatomy::UBERON:0000992,AeG,Gene::85450
Anatomy::UBERON:0002185,AuG,Gene::4782
Disease::DOID:11612,DaG,Gene::1645
Anatomy::UBERON:0002369,AdG,Gene::6514
Anatomy::UBERON:0001044,AdG,Gene::25836
Compound::DB00287,CcSE,Side_Effect::C0423602
Anatomy::UBERON:0002107,AdG,Gene::339745
Anatomy::UBERON:0002107,AdG,Gene::5816
Gene::11243,Gr>G,Gene::222
Gene::5566,Gr>G,Gene::55544
Anatomy::UBERON:0000991,AeG,Gene::55633
Anatomy::UBERON:0000473,AuG,Gene::29058
Anatomy::UBERON:0000948,AuG,Gene::80223
Gene::11148,GcG,Gene::917
Gene::2987,Gr>G,Gene::23339
Gene::115362,GpBP,Biological_Process::GO:0032621
Anatomy::UBERON:0001675,AdG,Gene::23287
Anatomy::UBERON:0002369,AuG,Gene::3508
Anatomy::UBERON:0002107,AdG,Gene::4481
Anatomy::UBERON:0001891,AdG,Gene::3223
Anatomy::UBERON:0000955,AuG,Gene::4072
Gene::4152,GpMF,Molecular_Function::GO:0008327
Gene::55907,GpMF,Molecular_Function::GO:0070567
Anatomy::UBERON:0001225,AeG,Gene::10807
Compound::DB00762,CdG,Gene::23077
Gene::1742,GiG,Gene::3737
Gene::3708,GiG,Gene::7225
Anatomy::UBERON:0002046,AeG,Gene::5329
Compound::DB00536,CbG,Gene::3736
Anatomy::UBERON:0002240,AdG,Gene::54976
Anatomy::UBERON:0000473,AuG,Gene::5625
Gene::4077,GcG,Gene::390067
Gene::2805,GpBP,Biological_Process::GO:0019470
Gene::27161,GpPW,Pathway::PC7_2393
Anatomy::UBERON:0002081,AuG,Gene::5159
Disease::DOID:3083,DdG,Gene::83478
Anatomy::UBERON:0000473,AeG,Gene::400966
Anatomy::UBERON:0002369,AuG,Gene::5992
Gene::54968,GpBP,Biological_Process::GO:0033615
Gene::55217,GcG,Gene::10550
Anatomy::UBERON:0000955,AeG,Gene::2194
Gene::6100,GcG,Gene::8332
Gene::7289,GpCC,Cellular_Component::GO:0097542
Disease::DOID:1826,DaG,Gene::257106
Gene::3565,GpBP,Biological_Process::GO:0043371
Anatomy::UBERON:0002082,AdG,Gene::6633
Gene::7048,GpBP,Biological_Process::GO:0051136
Anatomy::UBERON:0002369,AdG,Gene::126003
Anatomy::UBERON:0001044,AdG,Gene::6872
Gene::2475,GpBP,Biological_Process::GO:0019856
Gene::2986,GpBP,Biological_Process::GO:0050908
Anatomy::UBERON:0001911,AeG,Gene::5501
Gene::183,GpBP,Biological_Process::GO:0001991
Gene::6469,GpBP,Biological_Process::GO:0032785
Gene::29984,Gr>G,Gene::10486
Gene::9520,GpMF,Molecular_Function::GO:0004177
Gene::3006,GpBP,Biological_Process::GO:0016584
Disease::DOID:11934,DpS,Symptom::D003638
Disease::DOID:2994,DpS,Symptom::D004244
Anatomy::UBERON:0000991,AeG,Gene::548644
Compound::DB00523,CcSE,Side_Effect::C0001175
Gene::7543,Gr>G,Gene::51562
Anatomy::UBERON:0002367,AeG,Gene::84336
